"Company";"TypeName";"Inches";"Screen_width";"Screen_height";"TouchScreen";"IPS_Panel";"Ram";"Gpu_Brand";"Gpu_Name";"OpSys";"Weight";"Price";"Cpu_brand";"Cpu_Speed_Ghz";"Cpu_Model";"Cpu_type";"Memory_1_Type";"Memory_1_Size";"Memory_2_Type";"Memory_2_Size"
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;8;"Nvidia";" Quadro M500M";"Windows 7";1.8;109244;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";512;"";0
"Asus";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";1.5;14812;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";32;"";0
"HP";"Ultrabook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.84;40067;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Acer";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 940MX";"Windows 10";2.23;32820;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;16;"AMD";" Radeon R7 M360";"Windows 10";2.5;58555;"Intel";2.5;"Core i7 6500U";"Core i7";"Hybrid";1024;"";0
"HP";"Workstation";17.3;1920;1080;0;1;8;"Nvidia";" Quadro M3000M";"Windows 7";3.0;210424;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;8;"AMD";" Radeon R7 M445";"Windows 10";2.5;41772;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 980M";"Windows 10";3.78;127819;"Intel";2.7;"Core i7 6820HQ";"Core i7";"SSD";256;"HDD";1024
"HP";"Ultrabook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.88;115709;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;16;"Intel";" HD Graphics 520";"Windows 10";2.8;130003;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";512;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.4;60888;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;8;"Intel";" HD Graphics 520";"Windows 10";1.48;86793;"Intel";2.4;"Core i5 6300U";"Core i5";"SSD";256;"";0
"HP";"Workstation";15.6;1920;1080;0;1;8;"Nvidia";" Quadro M1000M";"Windows 7";2.59;118761;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"";0
"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;8;"Intel";" HD Graphics 520";"Windows 10";1.48;95851;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";256;"";0
"HP";"Workstation";15.6;1920;1080;0;0;8;"Nvidia";" Quadro M1000M";"Windows 7";2.0;101179;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"";0
"HP";"Ultrabook";12.5;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.26;122381;"Intel";2.5;"Core i7 6500U 2.50GHz";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 940MX";"Windows 10";2.18;53807;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.88;84129;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;8;"Intel";" HD Graphics 520";"Windows 10";1.27;124622;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"No OS";1.9;18062;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R2 Graphics";"Windows 10";1.86;15824;"AMD";1.8;"E-Series 7110";"E-Series 7110";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R5 M330";"No OS";2.32;31915;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";1024;"";0
"Dell";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050Ti";"Windows 10";2.62;63883;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;3840;2160;1;1;8;"Nvidia";" GeForce 960M";"Windows 10";2.04;119916;"Intel";2.3;"Core i5 6300HQ";"Core i5";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"AMD";" Radeon 520";"Windows 10";1.91;25515;"AMD";2.5;"A6-Series A6-9220";"A6-Series A6-9220";"SSD";256;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1050 Ti";"Windows 10";2.7;79536;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Ultrabook";14.0;1920;1080;0;0;12;"Intel";" HD Graphics 520";"Windows 7";1.4;122491;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R5 M330";"Windows 10";2.5;42011;"Intel";2.3;"Core i5 6200U";"Core i5";"Hybrid";1024;"";0
"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;8;"Intel";" HD Graphics 520";"Windows 10";1.48;108744;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";512;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.7;79867;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";256;"";0
"MSI";"Gaming";14.0;1920;1080;0;0;16;"Nvidia";" GeForce GTX 970M";"Windows 10";1.7;94252;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"HDD";1024
"HP";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.62;47899;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 520";"Windows 10";2.2;24456;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"No OS";2.1;25414;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Dell";"Gaming";15.6;3840;2160;0;0;8;"Nvidia";" GeForce GTX 1050 Ti";"Windows 10";2.62;79813;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.95;74059;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 920MX ";"Windows 10";2.2;24935;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"HP";"Notebook";14.0;1366;768;0;0;2;"Intel";" HD Graphics 400";"Windows 10";1.44;13267;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";32;"";0
"MSI";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.2;44702;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.96;36177;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;16;"Intel";" UHD Graphics 620";"Windows 10";2.1;61752;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";512;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics";"Windows 10";2.2;19660;"Intel";1.6;"Celeron Dual Core N3050";"Celeron Dual";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"No OS";2.1;21205;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 940MX";"No OS";2.2;37776;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Asus";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.0;40972;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 7";2.32;43956;"Intel";2.5;"Core i7 6500U";"Core i7";"Hybrid";1024;"";0
"Lenovo";"Gaming";15.6;1920;1080;0;1;16;"Nvidia";" GeForce GTX 960";"Windows 10";3.31;69530;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";512;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 970M";"Windows 10";1.91;114732;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.07;34632;"Intel";2.3;"Core i3 6100U";"Core i3";"HDD";500;"";0
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;8;"Intel";" HD Graphics 520";"Windows 10";1.36;87219;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"Ultrabook";15.6;1920;1080;0;0;6;"Nvidia";" GeForce 920M";"Windows 10";1.54;44276;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GT 940MX";"Linux";1.98;47686;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Acer";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";2.1;17742;"Intel";2.0;"Celeron Dual Core N3350 2GHz";"Celeron Dual";"HDD";500;"";0
"HP";"Notebook";15.6;1920;1080;0;1;6;"Nvidia";" GeForce GTX 960M";"Windows 10";2.18;42571;"Intel";2.6;"Core i7 6700HQ";"Core i7";"HDD";1024;"";0
"Asus";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.59;48432;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"HDD";1024
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;0;16;"Intel";" HD Graphics 620";"Windows 10";2.09;62817;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Acer";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 940MX";"Windows 10";2.23;36816;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Ultrabook";13.3;3200;1800;1;0;8;"Intel";" HD Graphics 520";"Linux";1.23;58555;"Intel";2.4;"Core i5 6300U";"Core i5";"SSD";256;"";0
"Acer";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1070";"Windows 10";4.2;138475;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.4;43636;"Intel";2.5;"Core i5 7300HQ";"Core i5";"HDD";1024;"";0
"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;1;4;"ARM";" Mali T860 MP4";"Chrome OS";1.15;35112;"Samsung";2.0;"Cortex A72&A53";"Cortex A72&A53";"Flash Storage";32;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.86;25841;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Apple";"Ultrabook";12.0;2304;1440;0;1;8;"Intel";" HD Graphics 5300";"macOS";0.92;61965;"Intel";1.1;"Core M";"Core M";"Flash Storage";256;"";0
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";1.6;63883;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;1;12;"Nvidia";" GeForce GTX 1050";"Windows 10";2.21;70703;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M430";"No OS";1.9;19607;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"Asus";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 980M";"Windows 10";4.3;114552;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";512;"HDD";1024
"Acer";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 500";"Linux";2.1;14492;"Intel";2.0;"Celeron Dual Core N3350 2GHz";"Celeron Dual";"HDD";1024;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.43;109165;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R7 M440";"Windows 10";2.3;26587;"Intel";2.0;"Core i3 6006U";"Core i3";"SSD";128;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;8;"Nvidia";" GeForce 920MX";"No OS";2.2;33513;"Intel";2.5;"Core i7 6500U";"Core i7";"HDD";500;"";0
"Dell";"Ultrabook";13.3;3200;1800;1;0;16;"Intel";" HD Graphics 620";"Windows 10";1.2;142790;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Asus";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1060";"Windows 10";2.2;62284;"Intel";2.6;"Core i7 6700HQ";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R7 M445";"Windows 10";2.36;47366;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"HP";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.91;30849;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R2 Graphics";"Windows 10";2.2;15931;"AMD";2.2;"E-Series 9000";"E-Series 9000";"HDD";500;"";0
"Acer";"Notebook";17.3;1600;900;0;0;8;"Nvidia";" GeForce 940MX";"Windows 10";3.3;33513;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Asus";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";2.2;130483;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Apple";"Ultrabook";12.0;2304;1440;0;1;8;"Intel";" HD Graphics 515";"macOS";0.92;68145;"Intel";1.2;"Core M";"Core M";"Flash Storage";512;"";0
"Asus";"Notebook";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.2;93187;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"MSI";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.43;103842;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"HDD";1024
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";2.19;53227;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Asus";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.9;103843;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Acer";"Netbook";11.6;1366;768;0;0;2;"Intel";" HD Graphics";"Chrome OS";1.3;9271;"Intel";1.5;"Celeron Dual Core 3205U";"Celeron Dual";"SSD";32;"";0
"Acer";"Notebook";17.3;1600;900;0;0;4;"Nvidia";" GeForce 940MX";"Windows 10";3.3;31861;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"Lenovo";"Notebook";17.3;1600;900;0;0;8;"Intel";" HD Graphics 620";"No OS";2.8;28718;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 960<U+039C>";"Windows 10";2.6;67772;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"Acer";"2 in 1 Convertible";14.0;1920;1080;1;1;8;"Intel";" HD Graphics 615";"Windows 10";1.2;61219;"Intel";1.3;"Core i7 7Y75";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 520";"Windows 10";2.3;81465;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";256;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1060";"Windows 10";2.2;78647;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"HP";"Notebook";15.6;1920;1080;0;0;6;"AMD";" Radeon 530";"Windows 10";2.1;28185;"AMD";2.7;"A12-Series 9720P";"A12-Series 9720P";"HDD";1024;"";0
"Dell";"Ultrabook";12.5;1920;1080;1;0;8;"Intel";" HD Graphics 520";"Windows 7";1.26;91288;"Intel";2.4;"Core i5 6300U";"Core i5";"SSD";256;"";0
"Dell";"2 in 1 Convertible";15.0;1920;1080;1;0;4;"Intel";" HD Graphics 620";"Windows 10";2.08;27120;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";500;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 405";"Windows 10";2.65;16464;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"HDD";1024;"";0
"Dell";"Ultrabook";13.3;3200;1800;1;0;8;"Intel";" HD Graphics 620";"Windows 10";1.29;78695;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Linux";2.18;27805;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Gaming";15.6;1920;1080;1;1;16;"Nvidia";" GeForce GTX 960M";"Windows 10";2.6;54825;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.2;61219;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"Netbook";12.5;1920;1080;1;1;16;"Intel";" HD Graphics 520";"Windows 10";1.3;87912;"Intel";2.5;"Core i7 6500U 2.50GHz";"Core i7";"SSD";512;"";0
"Razer";"Gaming";14.0;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";1.95;186427;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";1024;"";0
"Dell";"Notebook";15.6;1366;768;1;0;8;"Intel";" HD Graphics 620";"Windows 10";2.3;24989;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";1024;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.7;85141;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Apple";"Ultrabook";11.6;1366;768;0;0;4;"Intel";" HD Graphics 6000";"macOS";1.08;51096;"Intel";1.6;"Core i5";"Core i5";"Flash Storage";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.1;25468;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"HP";"Ultrabook";14.0;2560;1440;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.54;117120;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 7";2.24;39267;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.3;62284;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"Notebook";13.3;1920;1080;0;1;16;"Intel";" HD Graphics 620";"Windows 10";1.4;79867;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;6;"AMD";" Radeon 530";"Windows 10";2.2;31839;"AMD";3.6;"A12-Series 9720P";"A12-Series 9720P";"SSD";256;"";0
"Asus";"Ultrabook";13.3;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.45;68198;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Acer";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Linux";2.4;19277;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";500;"";0
"Dell";"2 in 1 Convertible";17.3;1920;1080;1;0;16;"Nvidia";" GeForce 940MX";"Windows 10";2.77;95851;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"HP";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 7";1.54;58607;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.6;46620;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Asus";"Gaming";15.6;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1070";"Windows 10";2.34;123876;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"No OS";2.3;30529;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;8;"Intel";" HD Graphics 615";"Windows 10";1.24;96597;"Intel";1.2;"Core i5 7Y54";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics";"Linux";2.2;17263;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"HDD";500;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R4 Graphics";"Windows 10";1.86;21259;"AMD";2.5;"A6-Series 9220";"A6-Series 9220";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;6;"Nvidia";" GeForce 920MX";"Windows 10";2.4;30316;"Intel";2.3;"Core i3 6100U";"Core i3";"SSD";128;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 520";"Windows 10";1.9;57116;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics";"Windows 10";2.2;23656;"Intel";1.6;"Pentium Quad Core N3700";"Pentium Quad";"HDD";500;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";2.0;18062;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"HDD";1024;"";0
"Asus";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 970M";"Windows 10";4.0;101232;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.29;26107;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R5 M330";"Windows 7";2.32;47686;"Intel";2.5;"Core i7 6500U";"Core i7";"Hybrid";1024;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.4;65481;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;4;"Intel";" HD Graphics 520";"Windows 10";1.8;44383;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";128;"";0
"Asus";"Ultrabook";13.3;1920;1080;0;1;8;"Intel";" HD Graphics 515";"Windows 10";1.2;38841;"Intel";0.9;"Core M 6Y30";"Core M";"SSD";512;"";0
"Dell";"Notebook";15.6;1366;768;0;0;6;"Intel";" HD Graphics 620";"Windows 10";2.3;24456;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";1024;"";0
"Acer";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"Linux";2.4;15398;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"HDD";500;"";0
"Dell";"Notebook";15.6;1366;768;0;0;2;"Intel";" HD Graphics";"Windows 10";2.2;20193;"Intel";1.6;"Celeron Dual Core N3050";"Celeron Dual";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.6;47899;"Intel";2.6;"Core i7 6700HQ";"Core i7";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;0;6;"AMD";" Radeon R7 M440";"Windows 10";2.04;29303;"AMD";2.9;"A9-Series 9410";"A9-Series 9410";"Hybrid";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;8;"AMD";" Radeon R5 M430";"Linux";2.3;42943;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"HP";"Netbook";11.6;1366;768;0;0;2;"Intel";" HD Graphics 400";"Windows 10";1.17;11136;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";32;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Nvidia";" GeForce 920M";"Windows 10";2.2;38379;"Intel";2.5;"Core i7 6500U";"Core i7";"HDD";500;"";0
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;4;"Intel";" HD Graphics 520";"Windows 10";1.8;33993;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";128;"";0
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;16;"Intel";" HD Graphics 520";"Windows 10";1.3;79867;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";14.0;1366;768;0;0;2;"Intel";" HD Graphics";"Windows 10";1.5;12201;"Intel";1.6;"Celeron Dual Core N3050";"Celeron Dual";"Flash Storage";64;"";0
"HP";"Notebook";15.6;1366;768;0;0;6;"AMD";" Radeon R5 M330";"Windows 10";2.19;40706;"Intel";2.5;"Core i7 6500U";"Core i7";"HDD";1024;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics";"Windows 10";2.2;19660;"Intel";1.6;"Celeron Dual Core N3050";"Celeron Dual";"HDD";500;"";0
